company,url,page_kind,web_score,aeo_score,selection_reason,crawl_id,group_id,occurrence_id,evaluation_id,rule_id,dimension,category,severity,finding_class,description,remediation,reason_code,analyzer_version,rule_version,stored_evidence,independent_observation,exact_offending_element_schema_heading,verdict,confidence,corrected_replay_outcome,corrected_replay_result,content_sha256,crawl_fetch_time,audit_fetch_time
goodee,https://www.goodeeworld.com/pages/contact-us,about_contact,100.0,45.2,goodee: alternating aeo_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,e74117e5-9291-57c7-90e4-50faf5aba50a,bbe34d23-c8cd-4474-b2aa-ab3f8c922419,6d12154e-6ea4-4fdb-9f90-a66a08295d7c,aeo.entity_value_proposition,aeo,content,low,defect,Entity pages name the entity and state a substantive proposition.,Pair a clear H1 with a concise first explanatory paragraph.,,sh-analyzer-1,sh-rules-1,"{""atoms"": [{""condition"": """", ""evidence"": """", ""name"": ""entity_identity"", ""outcome"": ""missing"", ""required"": true}, {""condition"": ""page_trait:contact_intent"", ""evidence"": true, ""name"": ""contact_path"", ""outcome"": ""satisfied"", ""required"": true}, {""condition"": ""not_page_trait:contact_intent"", ""evidence"": {""word_count"": 0}, ""name"": ""value_proposition"", ""outcome"": ""not_applicable"", ""required"": true}], ""threshold"": ""all_required""}","Missing HTTP identity/proposition evidence (identity=True, visible_words=689, headings=[])","Missing HTTP identity/proposition evidence (identity=True, visible_words=689, headings=[])",verified,medium,missing,retained_verified,a53487ad9f07bed5aea1c7514419b049e64df5fbc8a7c99017e02c3cffa33542,2026-08-31 01:43:42.081909+00:00,2026-08-31T03:49:03.120739+00:00
goodee,https://www.goodeeworld.com/pages/contact-us,about_contact,100.0,45.2,goodee: alternating aeo_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,a6c06193-39d4-5612-8063-5b254bd5b8bd,c400a317-c347-4ce9-a9b3-71066701fe96,44ab4885-2387-46b5-b538-322a38741a67,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,no_primary_headings,sh-analyzer-1,sh-rules-1,"{""levels"": [], ""reason"": ""no_primary_headings""}",primary-content (main) heading levels []; no skipped transitions,primary-content (main) heading levels []; no skipped transitions,wrong,high,satisfied,removed_wrong,a53487ad9f07bed5aea1c7514419b049e64df5fbc8a7c99017e02c3cffa33542,2026-08-31 01:43:42.081909+00:00,2026-08-31T03:49:03.120739+00:00
goodee,https://www.goodeeworld.com/pages/contact-us,about_contact,100.0,45.2,goodee: alternating aeo_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,a923efc6-9954-57f2-a766-28f2be2d0fcf,36ff6d53-9bfb-43ca-84f9-f73400c88262,57b9dad8-9b8d-412d-840f-f3bc07d60c93,aeo.schema_recommended_present,aeo,structured_data,low,advisory,Expected-type structured data carries the recommended properties for the page type.,Add the recommended properties to strengthen the schema markup.,,sh-analyzer-1,sh-rules-1,"{""checked_blocks"": 1, ""expected_types"": [""Organization"", ""LocalBusiness"", ""ContactPage""], ""missing"": [""contactPoint"", ""address""], ""page_kind"": ""about_contact"", ""recommended"": [""contactPoint"", ""address""], ""schema_type"": ""Organization""}","expected ['ContactPage', 'Organization', 'LocalBusiness']; missing ['contactPoint', 'address'] in 1 matching schema block(s); raw types=['Organization']","expected ['ContactPage', 'Organization', 'LocalBusiness']; missing ['contactPoint', 'address'] in 1 matching schema block(s); raw types=['Organization']",verified,high,,not_replayed,a53487ad9f07bed5aea1c7514419b049e64df5fbc8a7c99017e02c3cffa33542,2026-08-31 01:43:42.081909+00:00,2026-08-31T03:49:03.120739+00:00
goodee,https://www.goodeeworld.com/collections/allday-goods,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,ebbd9cdb-c4cc-5161-8bc1-bd8e2021259b,1867174c-5bf9-45a5-8494-32f8061e2427,2bfd0044-ba1c-4993-95bf-2c13bd66850b,aeo.assortment_freshness_signal,aeo,citability,medium,defect,Category pages expose an updated timestamp for the assortment.,Expose a publication or update timestamp for the assortment.,freshness_signal_missing,sh-analyzer-1,sh-rules-1,"{""reason"": ""freshness_signal_missing"", ""timestamp"": """", ""timestamp_source"": """"}",No date/time freshness signal found in HTTP time/meta/JSON-LD fields,No date/time freshness signal found in HTTP time/meta/JSON-LD fields,verified,high,,not_replayed,60aade344ac71f4aaa93b048ee0423867d027f6d80bc226d8229feefcd47d77a,2026-08-31 01:42:25.608700+00:00,2026-08-31T03:49:03.687302+00:00
goodee,https://www.goodeeworld.com/collections/allday-goods,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,a6c06193-39d4-5612-8063-5b254bd5b8bd,c1382a9e-0845-4885-acf9-6d1a2a93dbdf,e5456dc0-c0a1-4a75-bb2e-518e34d4c677,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,,sh-analyzer-1,sh-rules-1,"{""levels"": [1, 3, 2], ""skips"": [{""from"": 1, ""to"": 3}]}","primary-content (main) heading levels [1, 3, 2]; skipped transitions: H1 → H3","primary-content (main) heading levels [1, 3, 2]; skipped transitions: H1 → H3",verified,high,missing,retained_verified,60aade344ac71f4aaa93b048ee0423867d027f6d80bc226d8229feefcd47d77a,2026-08-31 01:42:25.608700+00:00,2026-08-31T03:49:03.687302+00:00
goodee,https://www.goodeeworld.com/collections/allday-goods,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,aacb605d-947a-54db-8dcd-e37a09b7abeb,0f00d097-3125-4637-b1c4-4ce5185a4c11,35f30524-ce32-47ad-bdf3-7fc99622a92a,aeo.schema_expected_for_type,aeo,structured_data,low,advisory,Structured data includes a schema.org type expected for the classified page type.,Add the expected schema.org type for this page type (PAGE_KIND_EXPECTED_SCHEMA).,expected_schema_absent,sh-analyzer-1,sh-rules-1,"{""candidate_count"": 0, ""expected_types"": [""CollectionPage"", ""ItemList""], ""found_types"": [""Organization""], ""page_kind"": ""category"", ""primary_schema_type"": """", ""reason"": ""expected_schema_absent""}","expected one of ['CollectionPage', 'ItemList']; no expected type in HTTP JSON-LD/microdata (found ['Organization'])","expected one of ['CollectionPage', 'ItemList']; no expected type in HTTP JSON-LD/microdata (found ['Organization'])",verified,high,,not_replayed,60aade344ac71f4aaa93b048ee0423867d027f6d80bc226d8229feefcd47d77a,2026-08-31 01:42:25.608700+00:00,2026-08-31T03:49:03.687302+00:00
goodee,https://www.goodeeworld.com/collections/allday-goods,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,e8644643-9e18-5a09-a6c2-4485f8ce28ae,326f3c5f-d13b-4e3d-bf91-c332882e23d5,5c4f9df6-275e-4497-80b6-558a9a684982,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 35, ""missing_accessible_name"": 19}",0 unnamed of 32 HTTP-visible controls,0 unnamed of 32 HTTP-visible controls,wrong,high,satisfied,removed_wrong,60aade344ac71f4aaa93b048ee0423867d027f6d80bc226d8229feefcd47d77a,2026-08-31 01:42:25.608700+00:00,2026-08-31T03:49:03.687302+00:00
goodee,https://www.goodeeworld.com/collections/allday-goods,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,5a14e1b8-5e99-594a-9804-b504dc15f501,8c3cc33f-477b-4968-890e-c9ebf4344f53,dbf8bf72-e04e-4076-9403-2f56546d3349,web.accessibility_heading_order,technical,content,medium,defect,Heading levels form a coherent document outline.,Do not skip heading levels when structuring page sections.,,sh-analyzer-1,sh-rules-1,"{""heading_levels"": [1, 3, 2], ""level_skips"": 1}","full-document heading levels [1, 3, 2]; skipped transitions: H1 → H3","full-document heading levels [1, 3, 2]; skipped transitions: H1 → H3",verified,high,,not_replayed,60aade344ac71f4aaa93b048ee0423867d027f6d80bc226d8229feefcd47d77a,2026-08-31 01:42:25.608700+00:00,2026-08-31T03:49:03.687302+00:00
goodee,https://www.goodeeworld.com/collections/allday-goods,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,14578881-f68f-5deb-93fc-3c62ea87ceb7,ef118299-b8f8-4bcf-aa82-df65ab38be6f,c5b6c710-ea5c-4577-8e65-add2cb64d7b4,web.accessibility_image_alt,technical,content,medium,defect,Informative images declare alternative text.,"Add alt text to informative images; use alt="""" for decoration.",,sh-analyzer-1,sh-rules-1,"{""decorative_alt"": 42, ""image_count"": 118, ""missing_alt"": 1}",1 images omit alt: img[21] src=//www.goodeeworld.com/cdn/shop/t/741/assets/b-corp-text.svg?v=94703925812164379901775833169,1 images omit alt: img[21] src=//www.goodeeworld.com/cdn/shop/t/741/assets/b-corp-text.svg?v=94703925812164379901775833169,verified,high,,not_replayed,60aade344ac71f4aaa93b048ee0423867d027f6d80bc226d8229feefcd47d77a,2026-08-31 01:42:25.608700+00:00,2026-08-31T03:49:03.687302+00:00
goodee,https://www.goodeeworld.com/blogs/stories,article,100.0,37.5,goodee: alternating aeo_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,77a0b9a8-e8d0-5cad-a7f5-5594a4380b15,67305201-3cbd-4314-a3b4-84633872a60c,1ebb7d40-4fd4-4c92-9fda-9b1da9211f08,aeo.editorial_lead_present,aeo,content,low,advisory,Editorial content opens with a substantive lead paragraph.,Add a concise lead that establishes the page topic.,editorial_lead_missing,sh-analyzer-1,sh-rules-1,"{""lead_preview"": """", ""lead_word_count"": 0, ""minimum_words"": 10, ""reason"": ""editorial_lead_missing""}","first primary-content paragraph has 30 words: ""At The Cape, hospitality is rooted in Newfoundland's land, culture, and community. Chef and host Alex Blagdon shares how food, foraging, and storytelling shape a deeper way of experiencing place.""","first primary-content paragraph has 30 words: ""At The Cape, hospitality is rooted in Newfoundland's land, culture, and community. Chef and host Alex Blagdon shares how food, foraging, and storytelling shape a deeper way of experiencing place.""",wrong,high,not_applicable,removed_wrong,753b2a3cc55457b82cd4afca40c6d20b9f2dce29ca71c5e7725a098ee588609d,2026-08-31 01:40:34.990944+00:00,2026-08-31T03:49:04.332789+00:00
goodee,https://www.goodeeworld.com/blogs/stories,article,100.0,37.5,goodee: alternating aeo_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,aacb605d-947a-54db-8dcd-e37a09b7abeb,19ce1e87-054f-44ff-a05d-b69872345e6e,f51ad5b2-525d-4961-946d-5507ae64b5b5,aeo.schema_expected_for_type,aeo,structured_data,low,advisory,Structured data includes a schema.org type expected for the classified page type.,Add the expected schema.org type for this page type (PAGE_KIND_EXPECTED_SCHEMA).,expected_schema_absent,sh-analyzer-1,sh-rules-1,"{""candidate_count"": 0, ""expected_types"": [""Article"", ""BlogPosting"", ""NewsArticle""], ""found_types"": [""Organization""], ""page_kind"": ""article"", ""primary_schema_type"": """", ""reason"": ""expected_schema_absent""}","expected one of ['Article', 'BlogPosting', 'NewsArticle']; no expected type in HTTP JSON-LD/microdata (found ['Organization'])","expected one of ['Article', 'BlogPosting', 'NewsArticle']; no expected type in HTTP JSON-LD/microdata (found ['Organization'])",verified,high,,not_replayed,753b2a3cc55457b82cd4afca40c6d20b9f2dce29ca71c5e7725a098ee588609d,2026-08-31 01:40:34.990944+00:00,2026-08-31T03:49:04.332789+00:00
goodee,https://www.goodeeworld.com/blogs/stories,article,100.0,37.5,goodee: alternating aeo_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,44020652-5dd8-58f3-a2d0-602ef1bc6421,9e4feb56-f028-4461-b08d-c701308017b5,94801931-09cf-4ac3-b987-b4b6cfe68b5a,aeo.visible_attribution,aeo,citability,medium,defect,Authored content exposes a visible creator name and linked profile.,Add a visible creator byline linked to a stable profile or biography.,visible_attribution_absent,sh-analyzer-1,sh-rules-1,"{""declared_name"": """", ""declared_source"": """", ""reason"": ""visible_attribution_absent"", ""visible_name"": """", ""visible_profile_url"": """"}","This URL is a blog archive with a primary-content article-card collection, so the article-only attribution rule is not applicable.","This URL is a blog archive with a primary-content article-card collection, so the article-only attribution rule is not applicable.",wrong,high,not_applicable,removed_wrong,753b2a3cc55457b82cd4afca40c6d20b9f2dce29ca71c5e7725a098ee588609d,2026-08-31 01:40:34.990944+00:00,2026-08-31T03:49:04.332789+00:00
goodee,https://www.goodeeworld.com/collections/astep,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,ebbd9cdb-c4cc-5161-8bc1-bd8e2021259b,f1e77a1f-b85f-4f57-8ad6-794b6d2ac428,3225f72c-e697-48ff-9aaf-dcb444def981,aeo.assortment_freshness_signal,aeo,citability,medium,defect,Category pages expose an updated timestamp for the assortment.,Expose a publication or update timestamp for the assortment.,freshness_signal_missing,sh-analyzer-1,sh-rules-1,"{""reason"": ""freshness_signal_missing"", ""timestamp"": """", ""timestamp_source"": """"}",No date/time freshness signal found in HTTP time/meta/JSON-LD fields,No date/time freshness signal found in HTTP time/meta/JSON-LD fields,verified,high,,not_replayed,2aedeae71905eb30d79a37f5a7a3d2d13e15ec174fcde6c25dfcc2ff875e96b5,2026-08-31 01:43:13.250033+00:00,2026-08-31T03:49:04.984469+00:00
goodee,https://www.goodeeworld.com/collections/astep,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,a6c06193-39d4-5612-8063-5b254bd5b8bd,b682d725-aaeb-45a5-aeaa-1a9c7e28fb9b,968ce944-1367-4906-b997-51a83344e781,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,,sh-analyzer-1,sh-rules-1,"{""levels"": [1, 3, 2], ""skips"": [{""from"": 1, ""to"": 3}]}","primary-content (main) heading levels [1, 3, 2]; skipped transitions: H1 → H3","primary-content (main) heading levels [1, 3, 2]; skipped transitions: H1 → H3",verified,high,missing,retained_verified,2aedeae71905eb30d79a37f5a7a3d2d13e15ec174fcde6c25dfcc2ff875e96b5,2026-08-31 01:43:13.250033+00:00,2026-08-31T03:49:04.984469+00:00
goodee,https://www.goodeeworld.com/collections/astep,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,aacb605d-947a-54db-8dcd-e37a09b7abeb,fb8481ba-c03f-487f-bfc5-0e111cdf36b5,6377a687-ee4a-4098-acf8-65a6bf54a1c8,aeo.schema_expected_for_type,aeo,structured_data,low,advisory,Structured data includes a schema.org type expected for the classified page type.,Add the expected schema.org type for this page type (PAGE_KIND_EXPECTED_SCHEMA).,expected_schema_absent,sh-analyzer-1,sh-rules-1,"{""candidate_count"": 0, ""expected_types"": [""CollectionPage"", ""ItemList""], ""found_types"": [""Organization""], ""page_kind"": ""category"", ""primary_schema_type"": """", ""reason"": ""expected_schema_absent""}","expected one of ['CollectionPage', 'ItemList']; no expected type in HTTP JSON-LD/microdata (found ['Organization'])","expected one of ['CollectionPage', 'ItemList']; no expected type in HTTP JSON-LD/microdata (found ['Organization'])",verified,high,,not_replayed,2aedeae71905eb30d79a37f5a7a3d2d13e15ec174fcde6c25dfcc2ff875e96b5,2026-08-31 01:43:13.250033+00:00,2026-08-31T03:49:04.984469+00:00
goodee,https://www.goodeeworld.com/collections/astep,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,e8644643-9e18-5a09-a6c2-4485f8ce28ae,52ea9057-4fe8-492f-9577-95f818ce2a68,e14f9d92-21a9-4b66-9457-e952731a6eb2,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 30, ""missing_accessible_name"": 14}",0 unnamed of 27 HTTP-visible controls,0 unnamed of 27 HTTP-visible controls,wrong,high,satisfied,removed_wrong,2aedeae71905eb30d79a37f5a7a3d2d13e15ec174fcde6c25dfcc2ff875e96b5,2026-08-31 01:43:13.250033+00:00,2026-08-31T03:49:04.984469+00:00
goodee,https://www.goodeeworld.com/collections/astep,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,5a14e1b8-5e99-594a-9804-b504dc15f501,7f073b8b-5b97-4ec5-988d-bd74f5de79bd,2429a908-2bf9-4091-907d-3a033dac2623,web.accessibility_heading_order,technical,content,medium,defect,Heading levels form a coherent document outline.,Do not skip heading levels when structuring page sections.,,sh-analyzer-1,sh-rules-1,"{""heading_levels"": [1, 3, 2], ""level_skips"": 1}","full-document heading levels [1, 3, 2]; skipped transitions: H1 → H3","full-document heading levels [1, 3, 2]; skipped transitions: H1 → H3",verified,high,,not_replayed,2aedeae71905eb30d79a37f5a7a3d2d13e15ec174fcde6c25dfcc2ff875e96b5,2026-08-31 01:43:13.250033+00:00,2026-08-31T03:49:04.984469+00:00
goodee,https://www.goodeeworld.com/collections/astep,category,76.3,55.6,goodee: alternating web_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,14578881-f68f-5deb-93fc-3c62ea87ceb7,6df2da17-6f32-4f4d-9f11-b6f65ea669f7,660936ac-8578-4a43-b42e-3d8d048ec25e,web.accessibility_image_alt,technical,content,medium,defect,Informative images declare alternative text.,"Add alt text to informative images; use alt="""" for decoration.",,sh-analyzer-1,sh-rules-1,"{""decorative_alt"": 29, ""image_count"": 57, ""missing_alt"": 1}",1 images omit alt: img[21] src=//www.goodeeworld.com/cdn/shop/t/741/assets/b-corp-text.svg?v=94703925812164379901775833169,1 images omit alt: img[21] src=//www.goodeeworld.com/cdn/shop/t/741/assets/b-corp-text.svg?v=94703925812164379901775833169,verified,high,,not_replayed,2aedeae71905eb30d79a37f5a7a3d2d13e15ec174fcde6c25dfcc2ff875e96b5,2026-08-31 01:43:13.250033+00:00,2026-08-31T03:49:04.984469+00:00
goodee,https://www.goodeeworld.com/blogs/stories/tagged/founders-letter,article,100.0,37.5,goodee: alternating aeo_score rank,674a1a91-f435-42ac-bc16-3972eb82ebda,77a0b9a8-e8d0-5cad-a7f5-5594a4380b15,3d8edce8-ff9f-4655-9da0-2cedcbb9e761,fc8e6392-0295-4ccc-97a4-0bc25bea29b5,aeo.editorial_lead_present,aeo,content,low,advisory,Editorial content opens with a substantive lead paragraph.,Add a concise lead that establishes the page topic.,editorial_lead_missing,sh-analyzer-1,sh-rules-1,"{""lead_preview"": """", ""lead_word_count"": 0, ""minimum_words"": 10, ""reason"": ""editorial_lead_missing""}",first primary-content paragraph has 0 words,first primary-content paragraph has 0 words,verified,high,missing,retained_verified,28422366a9274dc7e217f9e30a92fc411185ef25789fb68a2c16591dc45619de,2026-08-31 01:40:37.557017+00:00,2026-08-31T03:49:05.717682+00:00
